url;m2_constr;estado;amueblado;planta;codigo_postal;certificado_energetico;orientacion_este;orientacion_oeste;orientacion_sur;orientacion_norte;latitud;longitud;num_personas;total_transacciones;viv_nuevas_transacciones;lineas_metro;renta_bruta_media_por_persona;tamano_medio_del_hogar;tam_hogar;hog_con_10;hog_con_15_y_más;m2_areasverdes;ins_comunitaria;energia;eficiencia_carpinteria;precio_mean_b;pm_tlogia_distrito;euro_m2_barrio;total_estaciones;habitaciones;m2_por_hab;atrib_lujo;atrib;serv_barrio;cod_barrio_frecuency;tipologia_Atico;tipologia_Casa;tipologia_Chalet;tipologia_Duplex;tipologia_Estudio;tipologia_Piso;antiguedad_10_30;antiguedad_30_50;antiguedad_5_10;antiguedad_Desconocido;antiguedad_mas_50;antiguedad_menos_5;tipo_inmueble_Desconocido;tipo_inmueble_económico;tipo_inmueble_lujo;tipo_inmueble_medio;tipo_inmueble_señorial;aire_Eficiente;aire_Normal;aire_Sin_Aire;tipo_suelo_Baldosa;tipo_suelo_Desconocido;tipo_suelo_Gres;tipo_suelo_Madera;tipo_suelo_Otros;tipo_suelo_Piedra;tipo_suelo_Radiante;grupo_cocina_Abierta;grupo_cocina_Amueblada;grupo_cocina_Desconocido;grupo_cocina_Equipada;grupo_cocina_Independiente;grupo_cocina_Isla;grupo_cocina_No__amueblada;grupo_cocina_Reformada;grupo_cocina_Sin_reforma;precio
https://www.indomio.es/anuncios/96699499/;95.0;0;0.0;2.0;28035;1.0;0.0;0.0;0.0;0.0;40º28'52.31'' N ;3º44'0.52'' W   ;44341;336;20;3.0;28798.0;2.67;23923.0;53.0;48.0;2811379.0;1;0;0;902741.304347826;446895.578125;3961.658080518985;469.0;5.0;19.0;1.0;7.0;660.0;46;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;395000.0
https://www.pisosmadrid.com.es/propiedad/4040920-atico-en-venta-en-madrid;133.0;0;0.0;22.0;28013;0.0;0.0;0.0;0.0;0.0;40º25'8.03'' N  ;3º42'14.2'' W   ;8164;123;9;7.0;27030.0;1.99;34155.0;43.0;48.0;223280.0;0;0;0;871260.5238095238;1157480.0;6641.440417874365;210.0;4.0;33.25;3.0;4.0;3240.0;210;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;490000.0
https://www.pisos.com/comprar/piso-guindalera28028-42502531310_109100/;103.0;0;0.0;2.0;28028;0.0;0.0;0.0;0.0;0.0;40º26'5.9'' N   ;3º40'17.91'' W  ;41964;555;71;6.0;38751.0;2.28;24741.0;11.0;30.0;333527.0;0;3;0;755201.724137931;1750994.5573394496;6157.112735451223;205.0;2.0;51.5;1.0;4.0;7681.0;58;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;525000.0
https://www.pisos.com/comprar/piso-centro_palacio28005-45023016596_100500/;60.0;2;0.0;3.0;28013;0.0;0.0;0.0;0.0;0.0;40º24'37.23'' N ;3º42'42.73'' W  ;23501;258;33;7.0;27030.0;1.99;34155.0;43.0;48.0;223280.0;0;0;0;829723.3532934132;860668.2390194075;6776.067289354002;210.0;2.0;30.0;0.0;3.0;3240.0;167;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;422000.0
https://www.pisos.com/comprar/piso-centro_palacio28013-47589302128_109300/;89.0;2;1.0;2.0;28013;0.0;0.0;0.0;0.0;0.0;40º24'37.23'' N ;3º42'42.73'' W  ;23501;258;33;7.0;27030.0;1.99;34155.0;43.0;48.0;223280.0;0;2;0;829723.3532934132;860668.2390194075;6776.067289354002;210.0;4.0;22.25;1.0;5.0;3240.0;167;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;829000.0
https://www.pisosmadrid.com.es/propiedad/4051738-adosado-en-venta-en-aravaca-madrid;222.0;0;0.0;0.0;28023;0.0;0.0;0.0;0.0;0.0;40º27'42.51'' N ;3º46'12.49'' W  ;27445;200;9;6.0;36592.0;2.58;14738.0;26.0;59.0;19901426.0;0;0;0;1822157.5;1975492.5925925926;4339.503453203143;369.0;6.0;37.0;3.0;3.0;1521.0;40;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;995000.0
https://www.indomio.es/anuncios/92626763/;70.0;2;0.0;1.0;28041;1.0;0.0;0.0;0.0;0.0;40º22'2.99'' N  ;3º43'12.91'' W  ;23085;122;1;2.0;13481.0;2.8;13483.0;77.0;26.0;515144.0;0;0;0;211680.76923076922;220779.99122807017;2185.7426528991264;192.0;4.0;17.5;4.0;10.0;3507.0;13;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;230000.0
https://www.pisos.com/comprar/piso-centro_palacio28005-45016586295_100200/;64.0;2;0.0;1.0;28013;0.0;0.0;0.0;0.0;0.0;40º24'37.23'' N ;3º42'42.73'' W  ;23501;258;33;7.0;27030.0;1.99;34155.0;43.0;48.0;223280.0;0;0;0;829723.3532934132;860668.2390194075;6776.067289354002;210.0;3.0;21.333333333333332;0.0;3.0;3240.0;167;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;390000.0
https://www.pisos.com/comprar/piso-valdeacederas28029-30025348767_512906/;100.0;2;0.0;3.0;28029;0.0;0.0;0.0;0.0;0.0;40º27'52.29'' N ;3º42'15.7'' W   ;26573;693;399;6.0;22890.0;2.34;25992.0;70.0;28.0;301635.0;0;0;0;331096.7;568568.24609375;4193.3536706349205;178.0;5.0;20.0;1.0;3.0;4341.0;30;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;350000.0
https://www.indomio.es/anuncios/93202093/;185.0;2;1.0;3.0;28004;0.0;0.0;0.0;0.0;0.0;40º25'8.76'' N  ;3º41'48.96'' W  ;18219;323;0;7.0;27030.0;1.99;34155.0;43.0;48.0;223280.0;0;0;0;1375740.251572327;860668.2390194075;9029.999174372522;210.0;8.0;23.125;1.0;4.0;3240.0;159;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2350000.0
https://www.pisos.com/comprar/chalet-penagrande28035-47516475763_100500/;540.0;0;0.0;0.0;28048;1.0;0.0;0.0;0.0;0.0;40º31'25.35'' N ;3º46'45.77'' W  ;3421;24;0;3.0;28798.0;2.67;23923.0;53.0;48.0;2811379.0;0;2;0;948915.6797385621;2151702.1276595746;3933.782182241851;469.0;14.0;38.57142857142857;5.0;6.0;660.0;153;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1450000.0
https://www.pisos.com/comprar/duplex-ciudad_universitaria28035-45862515725_101800/;244.0;2;0.0;2.0;28040;0.0;0.0;0.0;0.0;0.0;40º27'5.05'' N  ;3º44'27.92'' W  ;16364;109;8;6.0;36592.0;2.58;14738.0;26.0;59.0;19901426.0;0;2;0;1489411.896551724;1536888.888888889;4444.064080944351;369.0;9.0;27.11111111111111;4.0;3.0;1521.0;58;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1600000.0
https://www.pisos.com/comprar/piso-vicalvaro_centro_historico-45837404181_520499/;86.0;1;0.0;3.0;28032;0.0;0.0;0.0;0.0;0.0;40º22'19.33'' N ;3º35'36.81'' W  ;35519;440;121;1.0;18214.0;2.69;7582.0;23.0;14.0;1063815.0;0;0;0;231179.125;300911.9104477612;2354.9656196943974;143.0;4.0;21.5;1.0;3.0;468.0;24;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;162000.0
https://www.indomio.es/anuncios/96874487/;99.0;1;0.0;6.0;28030;0.0;0.0;0.0;0.0;0.0;40º24'32.83'' N ;3º37'57.1'' W   ;26120;183;8;9.0;20091.0;2.46;11265.0;19.0;10.0;486635.0;0;0;0;263886.76923076925;279300.41791044775;3472.1943319838056;163.0;5.0;19.8;3.0;3.0;1864.0;13;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;355000.0
https://www.pisos.com/comprar/piso-san_blas_canillejas28022-47571234793_528694/;103.0;2;1.0;1.0;28037;0.0;0.0;0.0;0.0;0.0;40º26'58.48'' N ;3º37'10.41'' W  ;29067;320;3;3.0;19768.0;2.63;16710.0;44.0;26.0;995950.0;0;0;0;308766.25;243842.06403940887;3324.535666218035;285.0;5.0;20.6;3.0;5.0;4004.0;56;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;280000.0
https://www.indomio.es/anuncios/96622049/;204.0;2;0.0;1.0;28006;1.0;0.0;0.0;0.0;0.0;40º25'48.41'' N ;3º41'19.19'' W  ;16919;189;3;6.0;38751.0;2.28;24741.0;11.0;30.0;333527.0;2;0;0;2355008.878504673;1750994.5573394496;11126.681238133086;205.0;8.0;25.5;1.0;8.0;7681.0;214;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;4950000.0
https://www.pisosmadrid.com.es/propiedad/3974220-piso-en-venta-en-prosperidad-madrid;70.0;0;0.0;3.0;28002;0.0;0.0;0.0;0.0;0.0;40º26'29.76'' N ;3º40'13.18'' W  ;36027;383;43;7.0;42678.0;2.45;20435.0;32.0;45.0;214209.0;0;0;0;1031553.9213483146;1112837.968847352;5883.638746475262;296.0;2.0;35.0;0.0;3.0;1920.0;89;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;280000.0
https://www.pisos.com/comprar/piso-san_blas_canillejas28022-45057793249_100200/;58.0;2;0.0;3.0;28037;0.0;0.0;0.0;0.0;0.0;40º26'58.48'' N ;3º37'10.41'' W  ;29067;320;3;3.0;19768.0;2.63;16710.0;44.0;26.0;995950.0;0;0;0;308766.25;243842.06403940887;3324.535666218035;285.0;4.0;14.5;1.0;3.0;4004.0;56;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;185000.0
https://www.pisos.com/comprar/piso-justicia_chueca28004-45916309372_514774/;104.0;4;1.0;5.0;28004;0.0;0.0;1.0;1.0;0.0;40º25'8.76'' N  ;3º41'48.96'' W  ;18219;323;0;7.0;27030.0;1.99;34155.0;43.0;48.0;223280.0;0;2;0;1375740.251572327;860668.2390194075;9029.999174372522;210.0;6.0;17.333333333333332;0.0;9.0;3240.0;159;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;999000.0
https://www.redpiso.es/inmueble/piso-en-venta-en-paseo-general-martinez-campos-almagro-chamberi-madrid-madrid-RP1922023121503;90.0;3;0.0;3.0;28010;0.0;1.0;0.0;1.0;0.0;40º25'36.89'' N ;3º41'31.6'' W   ;19418;310;34;9.0;36934.0;2.21;25648.0;21.0;39.0;19677.0;0;0;0;2513767.318681319;1374982.1586826348;10275.945644849737;173.0;5.0;18.0;1.0;4.0;6900.0;91;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;795000.0
https://www.pisos.com/comprar/piso-arganzuela_delicias-45075531027_993362/;93.0;1;0.0;1.0;28045;0.0;0.0;0.0;0.0;0.0;40º23'43.44'' N ;3º41'20.3'' W   ;28575;246;18;4.0;27431.0;2.31;23071.0;17.0;13.0;547811.0;0;0;0;384597.55555555556;412237.0602409639;4761.180192572215;199.0;5.0;18.6;1.0;3.0;3701.0;45;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;380000.0
https://www.pisos.com/comprar/piso-valdezarza28035-45837403356_100200/;82.0;1;0.0;6.0;28039;0.0;0.0;0.0;0.0;0.0;40º28'8.91'' N  ;3º43'25.44'' W  ;30484;241;3;6.0;36592.0;2.58;14738.0;26.0;59.0;19901426.0;0;0;0;372807.3076923077;742771.1464968153;4262.528583992964;369.0;4.0;20.5;1.0;3.0;1521.0;26;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;300000.0
https://www.indomio.es/anuncios/96632287/;126.0;2;0.0;4.0;28006;0.0;0.0;0.0;0.0;0.0;40º25'48.41'' N ;3º41'19.19'' W  ;16919;189;3;6.0;38751.0;2.28;24741.0;11.0;30.0;333527.0;1;0;0;2355008.878504673;1750994.5573394496;11126.681238133086;205.0;4.0;31.5;1.0;3.0;7681.0;214;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1329000.0
https://www.pisos.com/comprar/piso-puerta_del_angel-46713119465_100200/;85.0;1;0.0;6.0;28011;0.0;0.0;0.0;0.0;0.0;40º24'43.74'' N ;3º44'8.38'' W   ;43292;532;117;3.0;17267.0;2.49;30102.0;82.0;31.0;1047962.0;0;0;0;324021.9512195122;240031.54958677685;3812.022955523673;324.0;4.0;21.25;1.0;3.0;3239.0;41;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;239000.0
https://www.pisos.com/comprar/estudio-hortaleza_canillas28043-41719599289_100500/;51.0;2;1.0;0.0;28043;1.0;0.0;0.0;1.0;0.0;40º28'7.23'' N  ;3º37'53.72'' W  ;39786;321;10;2.0;29047.0;2.65;19312.0;38.0;32.0;1758173.0;0;0;0;590083.3125;250940.0;4219.904499404052;341.0;1.0;51.0;1.0;8.0;3934.0;48;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;190000.0
https://www.pisos.com/comprar/apartamento-adelfas28007-46667942689_101800/;127.0;5;0.0;5.0;28007;0.0;0.0;0.0;0.0;0.0;40º24'7.29'' N  ;3º40'23.31'' W  ;18832;117;1;4.0;33396.0;2.39;16179.0;10.0;13.0;1427833.0;2;0;0;570500.0;1303538.2723004695;5651.623555310952;146.0;5.0;25.4;7.0;3.0;1250.0;18;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;925000.0
https://www.pisos.com/comprar/piso-centro_embajadores_lavapies28012-46710202288_100200/;69.0;2;0.0;2.0;28012;1.0;0.0;0.0;0.0;0.0;40º24'36.91'' N ;3º42'16.42'' W  ;46204;750;9;7.0;27030.0;1.99;34155.0;43.0;48.0;223280.0;0;0;0;482175.3076923077;860668.2390194075;5931.981291402781;210.0;2.0;34.5;0.0;6.0;3240.0;169;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;250000.0
https://www.pisos.com/comprar/duplex-carabanchel_comillas28019-44247564469_101800/;88.0;0;0.0;2.0;28019;0.0;0.0;0.0;0.0;0.0;40º23'49.42'' N ;3º42'55.3'' W   ;22721;294;28;3.0;15239.0;2.66;28825.0;139.0;57.0;1560282.0;0;0;0;268411.1111111111;299666.6666666667;3319.78928080623;305.0;3.0;29.333333333333332;1.0;3.0;3422.0;27;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;230000.0
https://www.indomio.es/anuncios/95507291/;106.0;0;1.0;2.0;28015;0.0;0.0;0.0;0.0;0.0;40º25'32.9'' N  ;3º42'30.72'' W  ;32783;613;30;7.0;27030.0;1.99;34155.0;43.0;48.0;223280.0;0;0;0;726647.8122605364;860668.2390194075;6833.186056566385;210.0;6.0;17.666666666666668;0.0;5.0;3240.0;261;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;899000.0
https://www.indomio.es/anuncios/96561803/;150.0;0;0.0;0.0;28035;0.0;0.0;0.0;0.0;0.0;40º28'52.31'' N ;3º44'0.52'' W   ;44341;336;20;3.0;28798.0;2.67;23923.0;53.0;48.0;2811379.0;0;0;0;902741.304347826;2312233.3333333335;3961.658080518985;469.0;7.0;21.428571428571427;1.0;3.0;660.0;46;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;995000.0
https://www.pisosmadrid.com.es/propiedad/4068174-piso-en-venta-en-la-latina-madrid;37.0;0;0.0;2.0;28013;0.0;0.0;0.0;0.0;0.0;40º24'37.23'' N ;3º42'42.73'' W  ;23501;258;33;7.0;27030.0;1.99;34155.0;43.0;48.0;223280.0;0;0;0;829723.3532934132;860668.2390194075;6776.067289354002;210.0;2.0;18.5;0.0;3.0;3240.0;167;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;136000.0
https://www.pisos.com/comprar/piso-almendrales28026-44236416006_100200/;49.0;2;0.0;1.0;28026;1.0;0.0;0.0;0.0;0.0;40º23'14.07'' N ;3º42'2.03'' W   ;22834;135;21;2.0;13481.0;2.8;13483.0;77.0;26.0;515144.0;0;0;0;220381.72413793104;220779.99122807017;3090.4593810444876;192.0;3.0;16.333333333333332;1.0;5.0;3507.0;29;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;143300.0
https://www.indomio.es/anuncios/96517417/;397.0;0;0.0;2.0;28006;1.0;0.0;0.0;0.0;0.0;40º25'54.02'' N ;3º40'23.99'' W  ;20969;247;2;6.0;38751.0;2.28;24741.0;11.0;30.0;333527.0;0;0;0;1323265.9259259258;1750994.5573394496;9555.54426317197;205.0;3.0;132.33333333333334;1.0;6.0;7681.0;135;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2500000.0
https://www.indomio.es/anuncios/96645127/;170.0;4;0.0;1.0;28015;1.0;0.0;0.0;0.0;0.0;40º26'4.9'' N   ;3º42'42.13'' W  ;22959;260;3;9.0;36934.0;2.21;25648.0;21.0;39.0;19677.0;0;0;0;850104.0;1374982.1586826348;5647.030689517736;173.0;13.0;13.076923076923077;1.0;9.0;6900.0;50;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;925000.0
https://www.pisos.com/comprar/piso-salamanca_castellana28006-45931678333_100500/;272.0;2;0.0;1.0;28006;0.0;0.0;0.0;0.0;0.0;40º25'48.41'' N ;3º41'19.19'' W  ;16919;189;3;6.0;38751.0;2.28;24741.0;11.0;30.0;333527.0;0;0;0;2355008.878504673;1750994.5573394496;11126.681238133086;205.0;9.0;30.22222222222222;1.0;4.0;7681.0;214;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3150000.0
https://www.redpiso.es/inmueble/piso-en-venta-en-calle-san-raimundo-bellas-vistas-tetuan-madrid-madrid-RP1062024129732;36.0;3;0.0;2.0;28039;0.0;0.0;0.0;1.0;0.0;40º26'59.26'' N ;3º42'25.98'' W  ;29355;230;5;6.0;22890.0;2.34;25992.0;70.0;28.0;301635.0;1;3;0;538404.0425531915;568568.24609375;5256.541337764853;178.0;2.0;18.0;1.0;3.0;4341.0;47;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;139000.0
https://www.pisos.com/comprar/piso-ibiza28009-48354223336_528900/;133.0;5;0.0;4.0;28009;0.0;0.0;0.0;0.0;0.0;40º25'1.9'' N   ;3º40'41.21'' W  ;21492;257;0;4.0;33396.0;2.39;16179.0;10.0;13.0;1427833.0;0;2;0;1369155.8828828828;1303538.2723004695;10167.018119899762;146.0;4.0;33.25;1.0;8.0;1250.0;111;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1679000.0
https://www.indomio.es/anuncios/96776255/;143.0;2;0.0;8.0;28007;0.0;0.0;0.0;0.0;0.0;40º25'0.44'' N  ;3º40'8.31'' W   ;22649;147;1;4.0;33396.0;2.39;16179.0;10.0;13.0;1427833.0;0;0;0;649250.0;1303538.2723004695;5371.251292657705;146.0;5.0;28.6;3.0;3.0;1250.0;8;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;890000.0
